model,recall,precision
logistic_regression,0.6475770925110133,0.13528437327443402
logistic_regression,0.6475770925110133,0.13570901033973412
logistic_regression,0.6458149779735682,0.13574074074074075
logistic_regression,0.6458149779735682,0.136169422255248
logistic_regression,0.6440528634361233,0.13622810286992174
logistic_regression,0.6422907488986784,0.13628715647784634
logistic_regression,0.641409691629956,0.13650853178323646
logistic_regression,0.641409691629956,0.13694507148231752
logistic_regression,0.641409691629956,0.13738441215323646
logistic_regression,0.641409691629956,0.1378004921446148
logistic_regression,0.6405286343612335,0.13805545005696923
logistic_regression,0.6378854625550661,0.13793103448275862
logistic_regression,0.6343612334801763,0.13761467889908258
logistic_regression,0.6334801762114537,0.13784509202453987
logistic_regression,0.6317180616740088,0.13791113675706868
logistic_regression,0.6299559471365639,0.1379776148205326
logistic_regression,0.6290748898678414,0.13821138211382114
logistic_regression,0.6273127753303964,0.1382792775296174
logistic_regression,0.6255506607929515,0.1383476227591582
logistic_regression,0.6246696035242291,0.1386119257086999
logistic_regression,0.6237885462555066,0.1388507550500098
logistic_regression,0.6237885462555066,0.13931523022432113
logistic_regression,0.6237885462555066,0.1397828232971372
logistic_regression,0.6211453744493393,0.13963161021984552
logistic_regression,0.6185022026431718,0.13950715421303655
logistic_regression,0.6158590308370044,0.13938185443668993
logistic_regression,0.614977973568282,0.139655862344938
logistic_regression,0.6140969162995594,0.13990365315134484
logistic_regression,0.6123348017621145,0.13997985901309165
logistic_regression,0.6114537444933921,0.1402586903799515
logistic_regression,0.6088105726872247,0.14010543390105434
logistic_regression,0.6070484581497797,0.14018311291963378
logistic_regression,0.6061674008810573,0.14046549612086565
logistic_regression,0.6061674008810573,0.14095472239295226
logistic_regression,0.6052863436123348,0.14121274409044193
logistic_regression,0.6044052863436123,0.1415016501650165
logistic_regression,0.6035242290748899,0.14179258952597806
logistic_regression,0.6026431718061674,0.14205607476635515
logistic_regression,0.6017621145374449,0.14235097957482284
logistic_regression,0.6017621145374449,0.14285714285714285
logistic_regression,0.6008810572687224,0.1431570109151973
logistic_regression,0.5991189427312775,0.14321819713563605
logistic_regression,0.5973568281938326,0.14331008243500318
logistic_regression,0.5955947136563877,0.14340263046245227
